subj,session,trial,rt,object_response,category,condition,imagename
alexnet,1,20,0,dog,airplane,20,../stimuli/style-transfer-preprocessed-512/airplane/airplane2-dog1.png
alexnet,1,21,0,airplane,airplane,21,../stimuli/style-transfer-preprocessed-512/airplane/airplane3-airplane2.png
alexnet,1,22,0,boat,airplane,22,../stimuli/style-transfer-preprocessed-512/airplane/airplane3-car1.png
alexnet,1,23,0,cat,airplane,23,../stimuli/style-transfer-preprocessed-512/airplane/airplane3-cat1.png
alexnet,1,24,0,chair,airplane,24,../stimuli/style-transfer-preprocessed-512/airplane/airplane3-chair3.png
alexnet,1,25,0,clock,airplane,25,../stimuli/style-transfer-preprocessed-512/airplane/airplane3-clock1.png
alexnet,1,26,0,dog,airplane,26,../stimuli/style-transfer-preprocessed-512/airplane/airplane3-dog1.png
alexnet,1,27,0,elephant,airplane,27,../stimuli/style-transfer-preprocessed-512/airplane/airplane3-elephant1.png
alexnet,1,28,0,car,airplane,28,../stimuli/style-transfer-preprocessed-512/airplane/airplane3-keyboard2.png
alexnet,1,29,0,airplane,airplane,29,../stimuli/style-transfer-preprocessed-512/airplane/airplane3-oven1.png
alexnet,1,30,0,keyboard,airplane,30,../stimuli/style-transfer-preprocessed-512/airplane/airplane4-airplane1.png
alexnet,1,31,0,bear,airplane,31,../stimuli/style-transfer-preprocessed-512/airplane/airplane4-bear3.png
alexnet,1,32,0,bicycle,airplane,32,../stimuli/style-transfer-preprocessed-512/airplane/airplane4-bicycle2.png
alexnet,1,33,0,airplane,airplane,33,../stimuli/style-transfer-preprocessed-512/airplane/airplane4-bird3.png
alexnet,1,34,0,truck,airplane,34,../stimuli/style-transfer-preprocessed-512/airplane/airplane4-boat3.png
alexnet,1,35,0,bicycle,airplane,35,../stimuli/style-transfer-preprocessed-512/airplane/airplane4-bottle1.png
alexnet,1,36,0,boat,airplane,36,../stimuli/style-transfer-preprocessed-512/airplane/airplane4-car1.png
alexnet,1,37,0,cat,airplane,37,../stimuli/style-transfer-preprocessed-512/airplane/airplane4-cat3.png
alexnet,1,38,0,dog,airplane,38,../stimuli/style-transfer-preprocessed-512/airplane/airplane4-dog2.png
alexnet,1,39,0,elephant,airplane,39,../stimuli/style-transfer-preprocessed-512/airplane/airplane4-elephant1.png
alexnet,1,40,0,airplane,airplane,40,../stimuli/style-transfer-preprocessed-512/airplane/airplane4-keyboard3.png
alexnet,1,41,0,chair,airplane,41,../stimuli/style-transfer-preprocessed-512/airplane/airplane4-knife1.png
alexnet,1,42,0,bottle,airplane,42,../stimuli/style-transfer-preprocessed-512/airplane/airplane4-truck2.png
alexnet,1,43,0,bear,airplane,43,../stimuli/style-transfer-preprocessed-512/airplane/airplane5-bear2.png
alexnet,1,44,0,bicycle,airplane,44,../stimuli/style-transfer-preprocessed-512/airplane/airplane5-bicycle1.png
alexnet,1,45,0,bird,airplane,45,../stimuli/style-transfer-preprocessed-512/airplane/airplane5-bird2.png
alexnet,1,46,0,truck,airplane,46,../stimuli/style-transfer-preprocessed-512/airplane/airplane5-boat3.png
alexnet,1,47,0,bottle,airplane,47,../stimuli/style-transfer-preprocessed-512/airplane/airplane5-bottle3.png
alexnet,1,48,0,airplane,airplane,48,../stimuli/style-transfer-preprocessed-512/airplane/airplane5-chair3.png
alexnet,1,49,0,dog,airplane,49,../stimuli/style-transfer-preprocessed-512/airplane/airplane5-dog3.png
alexnet,1,50,0,knife,airplane,50,../stimuli/style-transfer-preprocessed-512/airplane/airplane5-knife1.png
alexnet,1,51,0,bottle,airplane,51,../stimuli/style-transfer-preprocessed-512/airplane/airplane5-oven3.png
alexnet,1,52,0,bear,airplane,52,../stimuli/style-transfer-preprocessed-512/airplane/airplane6-bear3.png
alexnet,1,53,0,bottle,airplane,53,../stimuli/style-transfer-preprocessed-512/airplane/airplane6-bottle2.png
alexnet,1,54,0,airplane,airplane,54,../stimuli/style-transfer-preprocessed-512/airplane/airplane6-chair3.png
alexnet,1,55,0,knife,airplane,55,../stimuli/style-transfer-preprocessed-512/airplane/airplane6-keyboard3.png
alexnet,1,56,0,knife,airplane,56,../stimuli/style-transfer-preprocessed-512/airplane/airplane6-knife1.png
alexnet,1,57,0,airplane,airplane,57,../stimuli/style-transfer-preprocessed-512/airplane/airplane7-airplane3.png
alexnet,1,58,0,airplane,airplane,58,../stimuli/style-transfer-preprocessed-512/airplane/airplane7-bird3.png
alexnet,1,59,0,truck,airplane,59,../stimuli/style-transfer-preprocessed-512/airplane/airplane7-boat2.png
alexnet,1,60,0,bottle,airplane,60,../stimuli/style-transfer-preprocessed-512/airplane/airplane7-bottle3.png
alexnet,1,61,0,boat,airplane,61,../stimuli/style-transfer-preprocessed-512/airplane/airplane7-car1.png
alexnet,1,62,0,cat,airplane,62,../stimuli/style-transfer-preprocessed-512/airplane/airplane7-cat3.png
alexnet,1,63,0,clock,airplane,63,../stimuli/style-transfer-preprocessed-512/airplane/airplane7-clock3.png
alexnet,1,64,0,airplane,airplane,64,../stimuli/style-transfer-preprocessed-512/airplane/airplane7-keyboard1.png
alexnet,1,65,0,car,airplane,65,../stimuli/style-transfer-preprocessed-512/airplane/airplane7-truck1.png
alexnet,1,66,0,bicycle,airplane,66,../stimuli/style-transfer-preprocessed-512/airplane/airplane8-bicycle3.png
alexnet,1,67,0,bottle,airplane,67,../stimuli/style-transfer-preprocessed-512/airplane/airplane8-bird1.png
alexnet,1,68,0,clock,airplane,68,../stimuli/style-transfer-preprocessed-512/airplane/airplane8-chair1.png
alexnet,1,69,0,bottle,airplane,69,../stimuli/style-transfer-preprocessed-512/airplane/airplane8-clock2.png
alexnet,1,70,0,elephant,airplane,70,../stimuli/style-transfer-preprocessed-512/airplane/airplane8-elephant3.png
alexnet,1,71,0,oven,airplane,71,../stimuli/style-transfer-preprocessed-512/airplane/airplane8-oven2.png
alexnet,1,72,0,bottle,airplane,72,../stimuli/style-transfer-preprocessed-512/airplane/airplane8-truck3.png
alexnet,1,73,0,airplane,airplane,73,../stimuli/style-transfer-preprocessed-512/airplane/airplane9-airplane2.png
alexnet,1,74,0,bicycle,airplane,74,../stimuli/style-transfer-preprocessed-512/airplane/airplane9-boat1.png
alexnet,1,75,0,knife,airplane,75,../stimuli/style-transfer-preprocessed-512/airplane/airplane9-car2.png
alexnet,1,76,0,clock,airplane,76,../stimuli/style-transfer-preprocessed-512/airplane/airplane9-clock1.png
alexnet,1,77,0,car,airplane,77,../stimuli/style-transfer-preprocessed-512/airplane/airplane9-keyboard2.png
alexnet,1,78,0,knife,airplane,78,../stimuli/style-transfer-preprocessed-512/airplane/airplane9-knife3.png
alexnet,1,79,0,truck,airplane,79,../stimuli/style-transfer-preprocessed-512/airplane/airplane9-oven2.png
alexnet,1,80,0,car,airplane,80,../stimuli/style-transfer-preprocessed-512/airplane/airplane9-truck1.png
alexnet,1,81,0,airplane,bear,81,../stimuli/style-transfer-preprocessed-512/bear/bear1-airplane3.png
alexnet,1,82,0,bear,bear,82,../stimuli/style-transfer-preprocessed-512/bear/bear1-bear3.png
alexnet,1,83,0,knife,bear,83,../stimuli/style-transfer-preprocessed-512/bear/bear1-bicycle3.png
alexnet,1,84,0,bird,bear,84,../stimuli/style-transfer-preprocessed-512/bear/bear1-bird2.png
alexnet,1,85,0,chair,bear,85,../stimuli/style-transfer-preprocessed-512/bear/bear1-chair2.png
alexnet,1,86,0,bottle,bear,86,../stimuli/style-transfer-preprocessed-512/bear/bear1-clock2.png
alexnet,1,87,0,elephant,bear,87,../stimuli/style-transfer-preprocessed-512/bear/bear1-elephant1.png
alexnet,1,88,0,bear,bear,88,../stimuli/style-transfer-preprocessed-512/bear/bear10-bear2.png
alexnet,1,89,0,bottle,bear,89,../stimuli/style-transfer-preprocessed-512/bear/bear10-bottle1.png
alexnet,1,90,0,bicycle,bear,90,../stimuli/style-transfer-preprocessed-512/bear/bear10-car2.png
alexnet,1,91,0,cat,bear,91,../stimuli/style-transfer-preprocessed-512/bear/bear10-cat2.png
alexnet,1,92,0,chair,bear,92,../stimuli/style-transfer-preprocessed-512/bear/bear10-chair2.png
alexnet,1,93,0,clock,bear,93,../stimuli/style-transfer-preprocessed-512/bear/bear10-clock1.png
alexnet,1,94,0,elephant,bear,94,../stimuli/style-transfer-preprocessed-512/bear/bear10-elephant1.png
alexnet,1,95,0,bottle,bear,95,../stimuli/style-transfer-preprocessed-512/bear/bear10-keyboard3.png
alexnet,1,96,0,knife,bear,96,../stimuli/style-transfer-preprocessed-512/bear/bear10-knife2.png
alexnet,1,97,0,knife,bear,97,../stimuli/style-transfer-preprocessed-512/bear/bear10-oven1.png
alexnet,1,98,0,car,bear,98,../stimuli/style-transfer-preprocessed-512/bear/bear10-truck1.png
alexnet,1,99,0,airplane,bear,99,../stimuli/style-transfer-preprocessed-512/bear/bear2-airplane1.png
alexnet,1,100,0,bird,bear,100,../stimuli/style-transfer-preprocessed-512/bear/bear2-bird3.png
alexnet,1,101,0,bicycle,bear,101,../stimuli/style-transfer-preprocessed-512/bear/bear2-car2.png
alexnet,1,102,0,cat,bear,102,../stimuli/style-transfer-preprocessed-512/bear/bear2-cat2.png
alexnet,1,103,0,bear,bear,103,../stimuli/style-transfer-preprocessed-512/bear/bear2-dog1.png
alexnet,1,104,0,elephant,bear,104,../stimuli/style-transfer-preprocessed-512/bear/bear2-elephant1.png
alexnet,1,105,0,keyboard,bear,105,../stimuli/style-transfer-preprocessed-512/bear/bear2-keyboard2.png
alexnet,1,106,0,knife,bear,106,../stimuli/style-transfer-preprocessed-512/bear/bear2-knife2.png
alexnet,1,107,0,knife,bear,107,../stimuli/style-transfer-preprocessed-512/bear/bear2-oven1.png
alexnet,1,108,0,airplane,bear,108,../stimuli/style-transfer-preprocessed-512/bear/bear3-airplane1.png
alexnet,1,109,0,bicycle,bear,109,../stimuli/style-transfer-preprocessed-512/bear/bear3-bicycle2.png
alexnet,1,110,0,oven,bear,110,../stimuli/style-transfer-preprocessed-512/bear/bear3-bird3.png
alexnet,1,111,0,car,bear,111,../stimuli/style-transfer-preprocessed-512/bear/bear3-car2.png
alexnet,1,112,0,cat,bear,112,../stimuli/style-transfer-preprocessed-512/bear/bear3-cat1.png
alexnet,1,113,0,chair,bear,113,../stimuli/style-transfer-preprocessed-512/bear/bear3-chair2.png
alexnet,1,114,0,dog,bear,114,../stimuli/style-transfer-preprocessed-512/bear/bear3-dog3.png
alexnet,1,115,0,keyboard,bear,115,../stimuli/style-transfer-preprocessed-512/bear/bear3-keyboard2.png
alexnet,1,116,0,bottle,bear,116,../stimuli/style-transfer-preprocessed-512/bear/bear3-truck3.png
alexnet,1,117,0,boat,bear,117,../stimuli/style-transfer-preprocessed-512/bear/bear4-boat2.png
alexnet,1,118,0,car,bear,118,../stimuli/style-transfer-preprocessed-512/bear/bear4-car3.png
alexnet,1,119,0,dog,bear,119,../stimuli/style-transfer-preprocessed-512/bear/bear4-cat3.png
alexnet,1,120,0,clock,bear,120,../stimuli/style-transfer-preprocessed-512/bear/bear4-clock3.png
alexnet,1,121,0,elephant,bear,121,../stimuli/style-transfer-preprocessed-512/bear/bear4-elephant2.png
alexnet,1,122,0,car,bear,122,../stimuli/style-transfer-preprocessed-512/bear/bear4-keyboard3.png
alexnet,1,123,0,knife,bear,123,../stimuli/style-transfer-preprocessed-512/bear/bear4-knife1.png
alexnet,1,124,0,chair,bear,124,../stimuli/style-transfer-preprocessed-512/bear/bear4-oven2.png
alexnet,1,125,0,bottle,bear,125,../stimuli/style-transfer-preprocessed-512/bear/bear4-truck3.png
alexnet,1,126,0,airplane,bear,126,../stimuli/style-transfer-preprocessed-512/bear/bear5-airplane3.png
alexnet,1,127,0,bottle,bear,127,../stimuli/style-transfer-preprocessed-512/bear/bear5-bicycle3.png
alexnet,1,128,0,bird,bear,128,../stimuli/style-transfer-preprocessed-512/bear/bear5-bird1.png
alexnet,1,129,0,boat,bear,129,../stimuli/style-transfer-preprocessed-512/bear/bear5-boat2.png
alexnet,1,130,0,clock,bear,130,../stimuli/style-transfer-preprocessed-512/bear/bear5-bottle1.png
alexnet,1,131,0,bottle,bear,131,../stimuli/style-transfer-preprocessed-512/bear/bear5-chair1.png
alexnet,1,132,0,knife,bear,132,../stimuli/style-transfer-preprocessed-512/bear/bear5-oven3.png
alexnet,1,133,0,bear,bear,133,../stimuli/style-transfer-preprocessed-512/bear/bear6-bear1.png
alexnet,1,134,0,cat,bear,134,../stimuli/style-transfer-preprocessed-512/bear/bear6-bird2.png
alexnet,1,135,0,chair,bear,135,../stimuli/style-transfer-preprocessed-512/bear/bear6-boat3.png
alexnet,1,136,0,bottle,bear,136,../stimuli/style-transfer-preprocessed-512/bear/bear6-bottle3.png
alexnet,1,137,0,bicycle,bear,137,../stimuli/style-transfer-preprocessed-512/bear/bear6-car2.png
alexnet,1,138,0,dog,bear,138,../stimuli/style-transfer-preprocessed-512/bear/bear6-cat3.png
alexnet,1,139,0,clock,bear,139,../stimuli/style-transfer-preprocessed-512/bear/bear6-chair1.png
alexnet,1,140,0,bottle,bear,140,../stimuli/style-transfer-preprocessed-512/bear/bear6-clock1.png
alexnet,1,141,0,bear,bear,141,../stimuli/style-transfer-preprocessed-512/bear/bear7-bear2.png
alexnet,1,142,0,bird,bear,142,../stimuli/style-transfer-preprocessed-512/bear/bear7-bicycle2.png
alexnet,1,143,0,clock,bear,143,../stimuli/style-transfer-preprocessed-512/bear/bear7-clock1.png
alexnet,1,144,0,dog,bear,144,../stimuli/style-transfer-preprocessed-512/bear/bear7-dog3.png
alexnet,1,145,0,oven,bear,145,../stimuli/style-transfer-preprocessed-512/bear/bear7-oven3.png
alexnet,1,146,0,truck,bear,146,../stimuli/style-transfer-preprocessed-512/bear/bear7-truck1.png
alexnet,1,147,0,boat,bear,147,../stimuli/style-transfer-preprocessed-512/bear/bear8-airplane1.png
alexnet,1,148,0,bear,bear,148,../stimuli/style-transfer-preprocessed-512/bear/bear8-bear1.png
alexnet,1,149,0,knife,bear,149,../stimuli/style-transfer-preprocessed-512/bear/bear8-bicycle3.png
alexnet,1,150,0,boat,bear,150,../stimuli/style-transfer-preprocessed-512/bear/bear8-boat2.png
alexnet,1,151,0,chair,bear,151,../stimuli/style-transfer-preprocessed-512/bear/bear8-bottle1.png
alexnet,1,152,0,bear,bear,152,../stimuli/style-transfer-preprocessed-512/bear/bear8-dog1.png
alexnet,1,153,0,elephant,bear,153,../stimuli/style-transfer-preprocessed-512/bear/bear8-elephant2.png
alexnet,1,154,0,dog,bear,154,../stimuli/style-transfer-preprocessed-512/bear/bear8-knife3.png
alexnet,1,155,0,truck,bear,155,../stimuli/style-transfer-preprocessed-512/bear/bear8-truck3.png
alexnet,1,156,0,boat,bear,156,../stimuli/style-transfer-preprocessed-512/bear/bear9-boat2.png
alexnet,1,157,0,bicycle,bear,157,../stimuli/style-transfer-preprocessed-512/bear/bear9-bottle2.png
alexnet,1,158,0,bear,bear,158,../stimuli/style-transfer-preprocessed-512/bear/bear9-dog1.png
alexnet,1,159,0,keyboard,bear,159,../stimuli/style-transfer-preprocessed-512/bear/bear9-keyboard3.png
alexnet,1,160,0,truck,bear,160,../stimuli/style-transfer-preprocessed-512/bear/bear9-knife2.png
alexnet,1,161,0,bicycle,bicycle,161,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle1-airplane2.png
alexnet,1,162,0,bear,bicycle,162,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle1-bear1.png
alexnet,1,163,0,bicycle,bicycle,163,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle1-bicycle3.png
alexnet,1,164,0,bottle,bicycle,164,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle1-bird1.png
alexnet,1,165,0,bicycle,bicycle,165,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle1-boat3.png
alexnet,1,166,0,bicycle,bicycle,166,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle1-bottle3.png
alexnet,1,167,0,chair,bicycle,167,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle1-chair1.png
alexnet,1,168,0,bicycle,bicycle,168,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle1-clock3.png
alexnet,1,169,0,dog,bicycle,169,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle1-dog3.png
alexnet,1,170,0,elephant,bicycle,170,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle1-elephant2.png
alexnet,1,171,0,bottle,bicycle,171,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle1-knife3.png
alexnet,1,172,0,knife,bicycle,172,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle1-oven1.png
alexnet,1,173,0,car,bicycle,173,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle1-truck1.png
alexnet,1,174,0,bicycle,bicycle,174,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle10-airplane2.png
alexnet,1,175,0,bicycle,bicycle,175,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle10-boat3.png
alexnet,1,176,0,bicycle,bicycle,176,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle10-clock2.png
alexnet,1,177,0,dog,bicycle,177,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle10-dog3.png
alexnet,1,178,0,elephant,bicycle,178,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle10-elephant2.png
alexnet,1,179,0,bicycle,bicycle,179,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle2-bicycle1.png
alexnet,1,180,0,bottle,bicycle,180,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle2-bird3.png
alexnet,1,181,0,bicycle,bicycle,181,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle2-bottle1.png
alexnet,1,182,0,car,bicycle,182,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle2-car2.png
alexnet,1,183,0,dog,bicycle,183,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle2-dog1.png
alexnet,1,184,0,bottle,bicycle,184,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle2-keyboard2.png
alexnet,1,185,0,knife,bicycle,185,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle2-knife2.png
alexnet,1,186,0,bird,bicycle,186,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle3-bird1.png
alexnet,1,187,0,elephant,bicycle,187,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle3-elephant2.png
alexnet,1,188,0,bicycle,bicycle,188,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle3-keyboard1.png
alexnet,1,189,0,chair,bicycle,189,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle3-oven3.png
alexnet,1,190,0,bottle,bicycle,190,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle3-truck3.png
alexnet,1,191,0,bicycle,bicycle,191,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle4-airplane1.png
alexnet,1,192,0,bicycle,bicycle,192,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle4-bicycle3.png
alexnet,1,193,0,bicycle,bicycle,193,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle4-boat1.png
alexnet,1,194,0,bicycle,bicycle,194,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle4-bottle1.png
alexnet,1,195,0,bicycle,bicycle,195,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle4-car2.png
alexnet,1,196,0,dog,bicycle,196,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle4-cat1.png
alexnet,1,197,0,chair,bicycle,197,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle4-chair2.png
alexnet,1,198,0,clock,bicycle,198,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle4-clock3.png
alexnet,1,199,0,bottle,bicycle,199,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle4-keyboard3.png
alexnet,1,200,0,knife,bicycle,200,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle4-knife3.png
alexnet,1,201,0,knife,bicycle,201,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle4-oven3.png
alexnet,1,202,0,bottle,bicycle,202,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle4-truck3.png
alexnet,1,203,0,cat,bicycle,203,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle5-bear1.png
alexnet,1,204,0,clock,bicycle,204,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle5-bottle3.png
alexnet,1,205,0,bicycle,bicycle,205,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle5-car3.png
alexnet,1,206,0,dog,bicycle,206,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle5-cat1.png
alexnet,1,207,0,chair,bicycle,207,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle5-chair2.png
alexnet,1,208,0,dog,bicycle,208,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle5-dog2.png
alexnet,1,209,0,elephant,bicycle,209,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle5-elephant1.png
alexnet,1,210,0,knife,bicycle,210,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle5-keyboard3.png
alexnet,1,211,0,chair,bicycle,211,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle5-oven3.png
alexnet,1,212,0,car,bicycle,212,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle6-airplane2.png
alexnet,1,213,0,bottle,bicycle,213,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle6-bicycle3.png
alexnet,1,214,0,boat,bicycle,214,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle6-boat2.png
alexnet,1,215,0,bicycle,bicycle,215,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle6-car2.png
alexnet,1,216,0,dog,bicycle,216,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle6-cat1.png
alexnet,1,217,0,dog,bicycle,217,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle6-dog2.png
alexnet,1,218,0,elephant,bicycle,218,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-bear2.png
alexnet,1,219,0,bicycle,bicycle,219,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-bicycle2.png
alexnet,1,220,0,dog,bicycle,220,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-cat1.png
alexnet,1,221,0,bicycle,bicycle,221,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-clock3.png
alexnet,1,222,0,elephant,bicycle,222,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-elephant2.png
alexnet,1,223,0,bicycle,bicycle,223,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-knife2.png
alexnet,1,224,0,knife,bicycle,224,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-oven1.png
alexnet,1,225,0,bottle,bicycle,225,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle7-truck3.png
alexnet,1,226,0,cat,bicycle,226,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle8-bear2.png
alexnet,1,227,0,bicycle,bicycle,227,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle8-bird2.png
alexnet,1,228,0,bicycle,bicycle,228,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle8-boat1.png
alexnet,1,229,0,chair,bicycle,229,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle8-chair2.png
alexnet,1,230,0,bicycle,bicycle,230,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle8-clock3.png
alexnet,1,231,0,car,bicycle,231,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle8-truck1.png
alexnet,1,232,0,car,bicycle,232,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-airplane2.png
alexnet,1,233,0,bear,bicycle,233,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-bear1.png
alexnet,1,234,0,bicycle,bicycle,234,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-bird3.png
alexnet,1,235,0,bicycle,bicycle,235,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-bottle1.png
alexnet,1,236,0,bicycle,bicycle,236,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-car1.png
alexnet,1,237,0,cat,bicycle,237,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-cat3.png
alexnet,1,238,0,chair,bicycle,238,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-chair1.png
alexnet,1,239,0,car,bicycle,239,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-keyboard3.png
alexnet,1,240,0,bottle,bicycle,240,../stimuli/style-transfer-preprocessed-512/bicycle/bicycle9-knife3.png
alexnet,1,241,0,clock,bird,241,../stimuli/style-transfer-preprocessed-512/bird/bird1-airplane2.png
alexnet,1,242,0,bear,bird,242,../stimuli/style-transfer-preprocessed-512/bird/bird1-bear1.png
alexnet,1,243,0,bird,bird,243,../stimuli/style-transfer-preprocessed-512/bird/bird1-bicycle2.png
alexnet,1,244,0,bicycle,bird,244,../stimuli/style-transfer-preprocessed-512/bird/bird1-boat1.png
alexnet,1,245,0,chair,bird,245,../stimuli/style-transfer-preprocessed-512/bird/bird1-chair2.png
alexnet,1,246,0,clock,bird,246,../stimuli/style-transfer-preprocessed-512/bird/bird1-clock3.png
alexnet,1,247,0,elephant,bird,247,../stimuli/style-transfer-preprocessed-512/bird/bird1-elephant2.png
alexnet,1,248,0,knife,bird,248,../stimuli/style-transfer-preprocessed-512/bird/bird1-keyboard3.png
alexnet,1,249,0,bottle,bird,249,../stimuli/style-transfer-preprocessed-512/bird/bird1-knife3.png
alexnet,1,250,0,car,bird,250,../stimuli/style-transfer-preprocessed-512/bird/bird1-oven1.png
